symbol,description,exchange,listedMarket,securityType
EUA.OI.Z,EUROPEAN CARBON ALLOWANCE Future Total Open Interest,EEXE,EEXE,COMBINED_FUTURE
EUA.VOL.Z,EUROPEAN CARBON ALLOWANCE Future Total Volume,EEXE,EEXE,COMBINED_FUTURE
