symbol,description,exchange,listedMarket,securityType
CTOK27,FTSE/JSE CAPPED TOP 40 INDEX May 2027,SAFEX,SAFEX,FUTURE
CTOM27,FTSE/JSE CAPPED TOP 40 INDEX June 2027,SAFEX,SAFEX,FUTURE
CTOU27,FTSE/JSE CAPPED TOP 40 INDEX September 2027,SAFEX,SAFEX,FUTURE
CTOZ27,FTSE/JSE CAPPED TOP 40 INDEX December 2027,SAFEX,SAFEX,FUTURE
EAL#C,CBOT SOYBEAN MEAL Continuous Backadjusted,SAFEX,SAFEX,FUTURE
EAL#,CBOT SOYBEAN MEAL Continuous,SAFEX,SAFEX,FUTURE
EALU25,CBOT SOYBEAN MEAL September 2025,SAFEX,SAFEX,FUTURE
EALZ25,CBOT SOYBEAN MEAL December 2025,SAFEX,SAFEX,FUTURE
EALH26,CBOT SOYBEAN MEAL March 2026,SAFEX,SAFEX,FUTURE
EAN#C,CBOT SOYBEAN Continuous Backadjusted,SAFEX,SAFEX,FUTURE
EAN#,CBOT SOYBEAN Continuous,SAFEX,SAFEX,FUTURE
EANU25,CBOT SOYBEAN September 2025,SAFEX,SAFEX,FUTURE
EANX25,CBOT SOYBEAN November 2025,SAFEX,SAFEX,FUTURE
EANH26,CBOT SOYBEAN March 2026,SAFEX,SAFEX,FUTURE
EANK26,CBOT SOYBEAN May 2026,SAFEX,SAFEX,FUTURE
FIN#C,FTSE/JSE FINANCIAL 15 INDEX Continuous Backadjusted,SAFEX,SAFEX,FUTURE
FIN#,FTSE/JSE FINANCIAL 15 INDEX Continuous,SAFEX,SAFEX,FUTURE
FINN25,FTSE/JSE FINANCIAL 15 INDEX July 2025,SAFEX,SAFEX,FUTURE
FINQ25,FTSE/JSE FINANCIAL 15 INDEX August 2025,SAFEX,SAFEX,FUTURE
FINU25,FTSE/JSE FINANCIAL 15 INDEX September 2025,SAFEX,SAFEX,FUTURE
FINV25,FTSE/JSE FINANCIAL 15 INDEX October 2025,SAFEX,SAFEX,FUTURE
FINX25,FTSE/JSE FINANCIAL 15 INDEX November 2025,SAFEX,SAFEX,FUTURE
FINZ25,FTSE/JSE FINANCIAL 15 INDEX December 2025,SAFEX,SAFEX,FUTURE
FINF26,FTSE/JSE FINANCIAL 15 INDEX January 2026,SAFEX,SAFEX,FUTURE
FING26,FTSE/JSE FINANCIAL 15 INDEX February 2026,SAFEX,SAFEX,FUTURE
FINH26,FTSE/JSE FINANCIAL 15 INDEX March 2026,SAFEX,SAFEX,FUTURE
FINJ26,FTSE/JSE FINANCIAL 15 INDEX April 2026,SAFEX,SAFEX,FUTURE
FINK26,FTSE/JSE FINANCIAL 15 INDEX May 2026,SAFEX,SAFEX,FUTURE
FINM26,FTSE/JSE FINANCIAL 15 INDEX June 2026,SAFEX,SAFEX,FUTURE
FINN26,FTSE/JSE FINANCIAL 15 INDEX July 2026,SAFEX,SAFEX,FUTURE
FINQ26,FTSE/JSE FINANCIAL 15 INDEX August 2026,SAFEX,SAFEX,FUTURE
FINU26,FTSE/JSE FINANCIAL 15 INDEX September 2026,SAFEX,SAFEX,FUTURE
FINZ26,FTSE/JSE FINANCIAL 15 INDEX December 2026,SAFEX,SAFEX,FUTURE
FINH27,FTSE/JSE FINANCIAL 15 INDEX March 2027,SAFEX,SAFEX,FUTURE
FINM27,FTSE/JSE FINANCIAL 15 INDEX June 2027,SAFEX,SAFEX,FUTURE
FND#C,FTSE/JSE FINANCIAL AND INDUSTRIAL 30 Continuous Backadjusted,SAFEX,SAFEX,FUTURE
FND#,FTSE/JSE FINANCIAL AND INDUSTRIAL 30 Continuous,SAFEX,SAFEX,FUTURE
FNDU25,FTSE/JSE FINANCIAL AND INDUSTRIAL 30 September 2025,SAFEX,SAFEX,FUTURE
FNDZ25,FTSE/JSE FINANCIAL AND INDUSTRIAL 30 December 2025,SAFEX,SAFEX,FUTURE
