symbol,description,exchange,listedMarket,securityType
MTF.VOL.Z,PLATTS METHANOL CFR CHINA Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
MTX.OI.Z,PLATTS METHANOL CFR CHINA SWAP Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
MTX.VOL.Z,PLATTS METHANOL CFR CHINA SWAP Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
MXF.OI.Z,ISOMER MX FOB KOREA Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
MXF.VOL.Z,ISOMER MX FOB KOREA Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
NJS.OI.Z,NAPHTHA CFR JAPAN SWAP Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
NJS.VOL.Z,NAPHTHA CFR JAPAN SWAP Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
PXN.OI.Z,PX-NAPHTHA SPREAD Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
PXN.VOL.Z,PX-NAPHTHA SPREAD Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
PXT.OI.Z,PX CFR TAIWAN/CHINA SWAP Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
PXT.VOL.Z,PX CFR TAIWAN/CHINA SWAP Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
RBF.OI.Z,SHANGHAI REBAR Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
RBF.VOL.Z,SHANGHAI REBAR Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
RRT.OI.Z,SGX SICOM RSS 3 FUTURES Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
RRT.VOL.Z,SGX SICOM RSS 3 FUTURES Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
RTF.OI.Z,SGX SICOM TSR 20 FUTURES Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
RTF.VOL.Z,SGX SICOM TSR 20 FUTURES Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
S42.OI.Z,INDONESIAN 4200KC GAR FOB (M42) SWAP Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
S42.VOL.Z,INDONESIAN 4200KC GAR FOB (M42) SWAP Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SBZ.OI.Z,BENZENE FOB KOREA Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SBZ.VOL.Z,BENZENE FOB KOREA Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SF1.OI.Z,FUEL OIL (MINI/FULL SIZED)180CST Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SF1.VOL.Z,FUEL OIL (MINI/FULL SIZED)180CST Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SF3.OI.Z,FUEL OIL (MINI/FULL SIZED)380CST Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SF3.VOL.Z,FUEL OIL (MINI/FULL SIZED)380CST Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SFE.OI.Z,SGX TSI IRON ORE 62% DERIVATIVES Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SFE.VOL.Z,SGX TSI IRON ORE 62% DERIVATIVES Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SGO.OI.Z,GASOIL FOB SINGAPORE Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SGO.VOL.Z,GASOIL FOB SINGAPORE Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SMC.OI.Z,STYRENE MONOMER Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SMC.VOL.Z,STYRENE MONOMER Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SME.OI.Z,MONO ETHYLENE GLYCOL SWAP Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SME.VOL.Z,MONO ETHYLENE GLYCOL SWAP Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SNJ.OI.Z,NAPHTHA CFR JAPAN Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SNJ.VOL.Z,NAPHTHA CFR JAPAN Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SPN.OI.Z,PX-NAPHTHA SPREAD SWAP Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SPN.VOL.Z,PX-NAPHTHA SPREAD SWAP Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SPX.OI.Z,PX CFR TAIWAN/CHINA Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SPX.VOL.Z,PX CFR TAIWAN/CHINA Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
SSM.OI.Z,STYRENE MONOMER SWAP Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
SSM.VOL.Z,STYRENE MONOMER SWAP Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
XCF.OI.Z,COKING COAL FOB AUSTRALIA Future Total Open Interest,SGXAC,SGXAC,COMBINED_FUTURE
XCF.VOL.Z,COKING COAL FOB AUSTRALIA Future Total Volume,SGXAC,SGXAC,COMBINED_FUTURE
